filename,width,height,class,xmin,ymin,xmax,ymax
7L9VUE.jpg,558,313,potato,284,108,351,179
7L9VUE.jpg,558,313,egg,199,196,273,266
7L9VUE.jpg,558,313,tomato,400,172,473,247
7L9VUE.jpg,558,313,tomato,440,231,529,313
7L9VUE.jpg,558,313,chicken_fillet,1,174,122,289
7L9VUE.jpg,558,313,champignon,122,1,185,56
7L9VUE.jpg,558,313,champignon,40,1,103,37
7L9VUE.jpg,558,313,pepper,2,29,63,143
7L9VUE.jpg,558,313,white_bread,304,4,405,108
7LI7ZZ.jpg,558,313,cucumber,230,76,414,147
7LI7ZZ.jpg,558,313,cucumber,111,199,273,264
7LQQE7.jpg,558,313,carrot,216,1,372,229
7LQQE7.jpg,558,313,carrot,141,73,291,266
7M4CJ0.jpg,558,558,carrot,12,249,238,415
7M4CJ0.jpg,558,558,carrot,142,275,293,515
7M4CJ0.jpg,558,558,carrot,242,285,354,478
7MDSXE.jpg,558,372,cheese,392,109,556,304
7MEMFT.jpg,558,313,egg,141,203,183,244
7MRHEY.jpg,558,558,spaghetti,47,151,496,558
7NECJO.jpg,558,456,onion,242,112,492,381
7NECJO.jpg,558,456,onion,18,39,271,295
7O3R31.jpg,558,743,egg,111,1,346,172
7O79QX.jpg,558,395,chicken_fillet,42,58,390,206
7OAR8Z.jpg,558,390,potato,166,39,408,349
7PJCSV.jpg,558,558,tomato,90,5,475,554
7PQREK.jpg,558,315,egg,1,48,172,280
7QDCFYD.jpg,558,313,banana,290,58,374,304
7QDCFYD.jpg,558,313,milk,1,132,262,231
7QNFVN.jpg,558,419,pepper,147,175,235,414
7S35LA.jpg,558,313,pepper,123,45,346,264
7TA445.jpg,558,308,milk,251,133,296,251
7TMURK.jpg,558,418,white_bread,48,3,483,306
7TNBNK.jpg,558,558,spaghetti,1,1,448,357
7UQN3D.jpg,558,313,egg,135,1,418,313
7VKP8B.jpg,558,418,tomato,163,176,359,376
7VKP8B.jpg,558,418,tomato,284,29,454,190
7VKP8B.jpg,558,418,tomato,71,24,247,184
7VRLDF.jpg,558,374,chicken_fillet,93,107,450,254
7VS3SRI.jpg,558,313,milk,194,62,461,199
7WG4LG.jpg,558,313,white_bread,223,53,426,186
7WG4LG.jpg,558,313,white_bread,48,140,213,295
7WPKR6.jpg,558,558,egg,147,57,426,472
7X031R.jpg,558,355,cucumber,87,62,347,292
7X6LJU.jpg,558,353,carrot,148,255,433,339
7X6LJU.jpg,558,353,carrot,63,158,242,227
7X6LJU.jpg,558,353,carrot,3,114,221,220
7X6LJU.jpg,558,353,carrot,345,214,533,279
7X6LJU.jpg,558,353,carrot,420,18,558,137
7X6LJU.jpg,558,353,carrot,148,30,339,85
7X6LJU.jpg,558,353,carrot,187,70,303,275
7XH5JQ.jpg,558,558,onion,72,251,277,533
7XH5JQ.jpg,558,558,onion,271,226,475,515
7XH5JQ.jpg,558,558,onion,71,26,286,279
7XH5JQ.jpg,558,558,onion,277,49,468,260
7Y4PCU.jpg,558,251,cabbage,47,31,293,248
7Y4S4H.jpg,558,418,chicken_fillet,219,90,314,286
7Y4S4H.jpg,558,418,chicken_fillet,383,180,486,377
7Y4S4H.jpg,558,418,egg,341,133,416,208
7Y4S4H.jpg,558,418,cucumber,334,45,504,95
7Y4S4H.jpg,558,418,cucumber,280,278,343,416
7Y4S4H.jpg,558,418,potato,131,209,195,286
7Y4S4H.jpg,558,418,pepper,76,286,196,382
7Y4S4H.jpg,558,418,potato,102,140,178,201
7Y4S4H.jpg,558,418,egg,128,60,195,118
7Y4S4H.jpg,558,418,tomato,18,1,90,51
7Y4S4H.jpg,558,418,champignon,29,167,86,227
7Y4S4H.jpg,558,418,champignon,41,227,110,287
7Y4S4H.jpg,558,418,egg,1,234,38,290
7Z7WFT.jpg,558,558,pepper,115,97,345,284
7ZFICC.jpg,558,313,potato,92,14,472,300
81PCWQ.jpg,558,370,cucumber,242,15,341,220
81QC4V.jpg,558,558,avocado,42,14,329,437
81TDCN.jpg,558,279,rice,278,8,558,240
825AC0.jpg,558,313,champignon,260,143,422,293
82IS17.jpg,558,658,carrot,192,277,289,625
82IS17.jpg,558,658,carrot,112,277,199,613
82IS17.jpg,558,658,carrot,286,220,389,525
830DFV.jpg,558,418,milk,277,41,384,372
830DFV.jpg,558,418,milk,169,115,265,373
83HSRK.jpg,558,338,egg,187,133,287,239
83HSRK.jpg,558,338,egg,283,113,386,222
83HSRK.jpg,558,338,egg,356,92,454,187
83HSRK.jpg,558,338,egg,306,207,424,311
83HSRK.jpg,558,338,egg,214,229,312,320
83HSRK.jpg,558,338,egg,99,114,205,207
84A22KD.jpg,558,313,spaghetti,61,91,458,203
84M38A.jpg,558,418,cucumber,91,167,249,226
84M38A.jpg,558,418,cucumber,99,245,263,302
84M38A.jpg,558,418,tomato,280,235,365,320
84M38A.jpg,558,418,tomato,279,153,349,223
84M38A.jpg,558,418,tomato,394,178,482,255
85USB7.jpg,558,837,spaghetti,61,41,534,773
8623HT.jpg,558,328,avocado,3,2,309,294
869Z6X.jpg,558,313,champignon,90,95,174,175
869Z6X.jpg,558,313,champignon,210,27,283,100
869Z6X.jpg,558,313,champignon,365,122,447,204
86C0DY.jpg,558,418,tomato,250,160,368,254
86C0DY.jpg,558,418,tomato,196,57,296,163
86C0DY.jpg,558,418,tomato,117,115,202,214
86C0DY.jpg,558,418,tomato,48,175,144,281
86C0DY.jpg,558,418,tomato,124,245,235,341
86C0DY.jpg,558,418,tomato,242,242,360,359
86C0DY.jpg,558,418,tomato,460,296,558,414
86C0DY.jpg,558,418,tomato,384,172,466,267
86C0DY.jpg,558,418,tomato,399,1,490,91
86C0DY.jpg,558,418,tomato,496,111,558,230
86C0DY.jpg,558,418,tomato,75,15,160,99
86C0DY.jpg,558,418,tomato,45,81,151,175
86K3IM.jpg,558,313,white_bread,61,58,314,236
86KQC2.jpg,558,313,cheese,154,1,303,256
87MAZNT.jpg,558,418,egg,213,188,332,313
87MAZNT.jpg,558,418,rice,184,56,408,198
88ALZX.jpg,558,558,tomato,136,276,441,508
88OSMQ.jpg,558,313,onion,51,83,202,274
88OSMQ.jpg,558,313,onion,261,68,421,219
88V06P.jpg,558,313,white_bread,132,134,333,295
88V06P.jpg,558,313,white_bread,329,13,547,137
8ABHBM.jpg,558,313,rice,227,191,360,294
8BTF07.jpg,558,313,cheese,94,92,379,254
8BZ93P.jpg,558,313,cucumber,301,129,349,258
8BZ93P.jpg,558,313,cucumber,240,1,309,102
8BZ93P.jpg,558,313,champignon,325,229,394,300
8BZ93P.jpg,558,313,champignon,427,285,483,313
8BZ93P.jpg,558,313,champignon,497,195,558,256
8BZ93P.jpg,558,313,banana,1,108,110,250
8CJ54J.jpg,558,418,potato,101,173,195,247
8CJ54J.jpg,558,418,potato,200,128,284,198
8CJ54J.jpg,558,418,potato,305,128,387,201
8CJ54J.jpg,558,418,cheese,163,237,383,363
8CLFEZ.jpg,558,418,tomato,206,179,429,405
8CLFEZ.jpg,558,418,tomato,53,97,244,303
8CLFEZ.jpg,558,418,tomato,278,24,468,208
8DFJBK.jpg,558,313,banana,111,79,466,224
8DPASV.jpg,558,836,egg,61,215,195,342
8DPASV.jpg,558,836,egg,17,322,135,459
8DPASV.jpg,558,836,egg,12,57,139,188
8DPASV.jpg,558,836,egg,181,10,297,144
8E2K3S.jpg,558,372,milk,120,9,232,307
8E83MG.jpg,558,401,chicken_fillet,54,33,435,263
8E83MG.jpg,558,401,chicken_fillet,105,91,509,358
8F8QUKC.jpg,558,418,white_bread,130,38,307,211
8F8QUKC.jpg,558,418,white_bread,315,29,481,193
8F8QUKC.jpg,558,418,banana,107,205,496,375
8F9HWS.jpg,558,478,carrot,6,80,105,463
8F9HWS.jpg,558,478,carrot,65,45,162,474
8F9HWS.jpg,558,478,carrot,133,36,229,462
8F9HWS.jpg,558,478,carrot,218,47,295,460
8F9HWS.jpg,558,478,carrot,284,45,360,384
8F9HWS.jpg,558,478,carrot,333,35,427,403
8F9HWS.jpg,558,478,carrot,400,18,489,451
8F9HWS.jpg,558,478,carrot,475,20,556,415
8FBFFZ4.jpg,558,313,white_bread,330,37,433,148
8FBFFZ4.jpg,558,313,white_bread,226,216,359,313
8FBFFZ4.jpg,558,313,potato,255,140,332,202
8FBFFZ4.jpg,558,313,potato,188,32,259,105
8FBFFZ4.jpg,558,313,egg,60,19,131,90
8FBFFZ4.jpg,558,313,tomato,126,131,219,204
8FBFFZ4.jpg,558,313,spaghetti,1,218,199,298
8GTBS4.jpg,558,313,egg,139,210,191,263
8GTBS4.jpg,558,313,white_bread,329,140,380,247
8H1DKS.jpg,558,423,lemon,89,50,281,232
8H41ZI.jpg,558,418,white_bread,27,151,190,258
8H41ZI.jpg,558,418,egg,116,49,209,115
8I6FMO.jpg,558,408,cheese,145,13,362,222
8I6FMO.jpg,558,408,cheese,230,127,483,315
8IMQ7N.jpg,558,558,avocado,372,317,502,432
8IMQ7N.jpg,558,558,avocado,65,345,171,491
8K7GM7.jpg,558,261,champignon,9,41,218,253
8K7GM7.jpg,558,261,champignon,238,50,432,236
8KAVXW.jpg,558,313,white_bread,119,82,318,252
8KAVXW.jpg,558,313,white_bread,324,2,545,87
8KICYK.jpg,558,313,egg,127,116,207,195
8KICYK.jpg,558,313,cucumber,248,110,310,299
8KICYK.jpg,558,313,egg,337,19,412,85
8KICYK.jpg,558,313,cheese,350,126,543,266
8KICYK.jpg,558,313,cucumber,2,66,90,128
8KICYK.jpg,558,313,chicken_fillet,1,161,162,272
8KICYK.jpg,558,313,chicken_fillet,48,1,266,92
8N3VEG.jpg,558,372,tomato,253,115,500,340
8N3VEG.jpg,558,372,tomato,42,195,277,372
8N3VEG.jpg,558,372,tomato,66,31,290,230
8N93NV.jpg,558,314,milk,329,105,418,304
8NWCGO.jpg,558,558,egg,229,293,327,381
8NWCGO.jpg,558,558,egg,339,291,441,375
8NWCGO.jpg,558,558,egg,447,294,558,375
8NWCGO.jpg,558,558,egg,14,297,112,381
8NWCGO.jpg,558,558,egg,121,297,226,382
8OMWF4X.jpg,558,744,egg,211,293,369,476
8P3YNS.jpg,558,255,banana,78,24,417,247
8PAFV4Q.jpg,558,418,potato,290,117,405,272
8PAFV4Q.jpg,558,418,spaghetti,75,94,130,304
8PAFV4Q.jpg,558,418,carrot,129,213,172,362
8PAFV4Q.jpg,558,418,egg,332,354,377,405
8PAFV4Q.jpg,558,418,white_bread,418,295,522,395
8PAFV4Q.jpg,558,418,tomato,381,377,447,418
8PAFV4Q.jpg,558,418,pepper,317,289,416,365
8PJWBL.jpg,558,314,white_bread,95,2,324,138
8PR7YA.jpg,558,313,champignon,166,85,315,210
8PR7YA.jpg,558,313,champignon,1,1,90,66
8Q50JRO.jpg,558,418,egg,153,64,272,199
8Q50JRO.jpg,558,418,egg,328,82,454,195
8Q50JRO.jpg,558,418,banana,128,200,467,379
8QJIYY.jpg,558,558,potato,139,215,474,446
8QJIYY.jpg,558,558,potato,23,79,327,373
8QJIYY.jpg,558,558,potato,320,100,544,317
8RPGTA.jpg,558,418,tomato,89,191,269,373
8RPGTA.jpg,558,418,tomato,299,33,436,160
8SDAEB.jpg,558,372,cucumber,21,128,527,265
8SM1441.jpg,558,313,milk,137,117,289,313
8SQAIY.jpg,558,373,tomato,35,94,271,322
8SQAIY.jpg,558,373,tomato,269,106,508,349
8TWIQS.jpg,558,313,chicken_fillet,164,50,341,131
8TWIQS.jpg,558,313,chicken_fillet,164,175,408,309
8TZJU6P.jpg,558,313,spaghetti,44,63,474,298
8V3DR3.jpg,558,558,onion,18,2,541,558
8WVBP8.jpg,558,371,champignon,174,199,330,348
8WVBP8.jpg,558,371,champignon,287,138,420,264
8WVBP8.jpg,558,371,champignon,169,94,295,205
8WVUED.jpg,558,558,potato,29,3,493,554
8X1HE5F.jpg,558,992,milk,155,328,375,709
8XI4EI.jpg,558,589,carrot,47,82,256,560
8XI4EI.jpg,558,589,carrot,203,94,342,502
8XI4EI.jpg,558,589,carrot,339,84,463,536
8XL4TG.jpg,558,313,cheese,262,143,411,261
8XL4TG.jpg,558,313,cheese,242,31,345,111
8XL4TG.jpg,558,313,cheese,186,174,298,291
8ZGYW0.jpg,558,313,white_bread,179,63,394,228
8ZROV4.jpg,558,429,tomato,238,46,518,352
908EI7.jpg,558,410,cucumber,53,66,489,304
91WOUX.jpg,558,558,lemon,187,120,532,379
91ZB9ET.jpg,558,313,rice,192,56,355,223
922RVH.jpg,558,558,onion,198,254,405,476
922RVH.jpg,558,558,onion,6,276,195,484
922RVH.jpg,558,558,onion,32,139,235,318
922RVH.jpg,558,558,onion,405,263,554,461
92P17C2.jpg,558,313,spaghetti,73,107,455,229
93HU7Y3.jpg,558,313,egg,291,188,386,256
93HU7Y3.jpg,558,313,egg,179,20,257,80
93HU7Y3.jpg,558,313,milk,50,164,292,271
93HU7Y3.jpg,558,313,rice,35,150,116,191
93I400.jpg,558,417,spaghetti,38,28,529,381
93TRPR.jpg,558,349,carrot,21,1,236,252
93TRPR.jpg,558,349,carrot,186,38,493,294
93TRPR.jpg,558,349,carrot,192,146,558,347
940FLK.jpg,558,338,chicken_fillet,30,33,538,298
95HJ7X.jpg,558,851,spaghetti,95,89,493,774
960A2Y.jpg,558,313,potato,209,43,271,96
960A2Y.jpg,558,313,potato,159,81,230,133
960A2Y.jpg,558,313,potato,259,88,322,152
960A2Y.jpg,558,313,egg,184,151,247,212
960A2Y.jpg,558,313,tomato,354,140,426,206
960A2Y.jpg,558,313,tomato,398,190,472,261
960A2Y.jpg,558,313,cheese,186,232,327,313
960A2Y.jpg,558,313,cucumber,77,231,150,313
960A2Y.jpg,558,313,chicken_fillet,3,131,122,223
960A2Y.jpg,558,313,egg,1,232,43,310
960A2Y.jpg,558,313,pepper,2,18,80,113
960A2Y.jpg,558,313,champignon,66,1,114,37
960A2Y.jpg,558,313,champignon,130,6,186,54
960A2Y.jpg,558,313,white_bread,279,17,374,100
96ZDIV.jpg,558,1293,milk,93,45,487,1256
9726UT.jpg,558,313,egg,141,157,415,313
972APO0.jpg,558,313,spaghetti,44,69,485,166
97LTTW.jpg,558,313,egg,243,63,395,274
9813OM.jpg,558,313,chicken_fillet,291,26,341,96
9813OM.jpg,558,313,chicken_fillet,382,71,438,142
9813OM.jpg,558,313,carrot,374,121,430,278
9813OM.jpg,558,313,carrot,281,158,330,293
9813OM.jpg,558,313,cucumber,313,99,347,166
9813OM.jpg,558,313,cucumber,356,17,439,54
9813OM.jpg,558,313,egg,357,42,399,72
9813OM.jpg,558,313,white_bread,226,83,285,146
9813OM.jpg,558,313,egg,216,140,270,182
9813OM.jpg,558,313,potato,196,198,254,245
9813OM.jpg,558,313,banana,86,126,192,299
9813OM.jpg,558,313,champignon,190,112,230,160
9813OM.jpg,558,313,champignon,140,81,185,120
9813OM.jpg,558,313,pepper,63,72,141,161
9813OM.jpg,558,313,cheese,180,48,269,95
9813OM.jpg,558,313,tomato,199,23,241,51
9813OM.jpg,558,313,tomato,136,1,177,36
9813OM.jpg,558,313,egg,243,17,273,47
9813OM.jpg,558,313,potato,62,50,105,78
9813OM.jpg,558,313,potato,113,43,152,78
9813OM.jpg,558,313,cucumber,29,15,118,39
9813OM.jpg,558,313,cucumber,29,28,116,54
99SFYF.jpg,558,372,potato,89,74,174,179
99SFYF.jpg,558,372,potato,306,91,417,209
99SFYF.jpg,558,372,potato,275,186,387,304
99SFYF.jpg,558,372,potato,156,221,251,337
99SFYF.jpg,558,372,potato,54,215,166,321
9AYZLE1.jpg,558,313,milk,175,95,411,214
9B6VB5T.jpg,558,313,spaghetti,56,90,442,214
9BNXQS.jpg,558,558,potato,78,3,486,558
9CIN45.jpg,558,313,egg,163,57,398,240
9CMFAR.jpg,558,558,rice,80,27,481,527
9CSZ7C.jpg,558,313,cucumber,23,1,187,252
9CSZ7C.jpg,558,313,cucumber,256,138,423,313
9CSZ7C.jpg,558,313,cucumber,187,80,353,186
9CSZ7C.jpg,558,313,cucumber,341,4,486,104
9DDI3X.jpg,558,558,eggplant,200,72,430,464
9DDI3X.jpg,558,558,eggplant,2,9,196,320
9E0VEZ.jpg,558,313,onion,192,9,354,159
9E0VEZ.jpg,558,313,onion,333,38,518,194
9E0VEZ.jpg,558,313,onion,332,204,471,313
9E0VEZ.jpg,558,313,onion,86,186,264,313
9ED6JVP.jpg,558,313,milk,140,116,369,247
9EL278.jpg,558,418,cucumber,163,159,259,232
9EL278.jpg,558,418,cucumber,321,176,444,262
9EL278.jpg,558,418,cucumber,123,235,226,353
9EL278.jpg,558,418,cucumber,269,290,362,363
9EL278.jpg,558,418,cucumber,171,344,315,412
9EL278.jpg,558,418,cucumber,442,323,557,418
9EL278.jpg,558,418,cucumber,469,99,535,259
9F3MW7.jpg,558,313,tomato,229,100,391,261
9FB504Z.jpg,558,992,milk,135,38,391,444
9FB504Z.jpg,558,992,banana,9,415,378,685
9FOI8N.jpg,558,729,white_bread,20,97,553,618
9G0XPD.jpg,558,334,cheese,15,5,336,237
9GN2F0.jpg,558,313,chicken_fillet,278,46,332,152
9GN2F0.jpg,558,313,chicken_fillet,372,109,430,217
9GN2F0.jpg,558,313,cucumber,299,165,339,264
9GN2F0.jpg,558,313,cucumber,398,40,438,71
9GN2F0.jpg,558,313,white_bread,212,145,273,235
9GN2F0.jpg,558,313,champignon,159,211,209,256
9GN2F0.jpg,558,313,egg,206,240,257,291
9GN2F0.jpg,558,313,champignon,118,150,169,195
9GN2F0.jpg,558,313,banana,85,68,261,131
9GN2F0.jpg,558,313,tomato,173,52,218,92
9GN2F0.jpg,558,313,egg,224,31,257,67
9GN2F0.jpg,558,313,tomato,101,8,146,52
9GN2F0.jpg,558,313,tomato,168,1,208,23
9GN2F0.jpg,558,313,champignon,214,1,248,20
9GN2F0.jpg,558,313,pepper,32,175,125,267
9GN2F0.jpg,558,313,cucumber,1,64,78,97
9GN2F0.jpg,558,313,cucumber,1,42,82,67
9HIR2Q.jpg,558,372,carrot,83,144,286,265
9HIR2Q.jpg,558,372,carrot,120,221,266,339
9HIR2Q.jpg,558,372,carrot,247,158,375,256
9HM706.jpg,558,331,chicken_fillet,183,46,515,228
9HM706.jpg,558,331,chicken_fillet,35,128,400,277
9KAZRJ.jpg,558,372,chicken_fillet,118,24,456,259
9KCR8G.jpg,558,313,cucumber,57,24,286,224
9KCR8G.jpg,558,313,cucumber,259,145,503,313
9KT9FT.jpg,558,313,egg,133,204,174,245
9KT9FT.jpg,558,313,white_bread,257,226,348,298
9M7C56.jpg,558,372,tomato,65,4,265,179
9M7C56.jpg,558,372,tomato,263,4,436,177
9M7C56.jpg,558,372,tomato,287,186,483,370
9M7C56.jpg,558,372,tomato,115,206,294,372
9M7C56.jpg,558,372,tomato,5,131,154,327
9M7C56.jpg,558,372,tomato,411,122,558,275
9PU4TS.jpg,558,313,white_bread,142,74,383,233
9RB3J2.jpg,558,558,onion,18,9,551,552
9SEY4T.jpg,558,313,pepper,90,22,300,238
9TZGAW.jpg,558,558,carrot,218,170,306,511
9TZGAW.jpg,558,558,carrot,45,170,186,476
9TZGAW.jpg,558,558,carrot,165,124,254,429
9TZGAW.jpg,558,558,carrot,299,190,381,505
9TZGAW.jpg,558,558,carrot,371,140,439,458
9TZGAW.jpg,558,558,carrot,433,161,508,485
9U1H2X.jpg,558,313,chicken_fillet,238,10,315,167
9U1H2X.jpg,558,313,egg,344,46,401,104
9U1H2X.jpg,558,313,chicken_fillet,391,92,475,247
9U1H2X.jpg,558,313,cucumber,330,1,451,35
9U1H2X.jpg,558,313,egg,148,1,198,49
9U1H2X.jpg,558,313,tomato,76,28,146,92
9U1H2X.jpg,558,313,banana,3,79,208,157
9U1H2X.jpg,558,313,white_bread,149,165,245,303
9U1H2X.jpg,558,313,champignon,100,275,176,313
9U1H2X.jpg,558,313,champignon,1,189,71,240
9U1H2X.jpg,558,313,cucumber,289,189,354,313
9UGMCB.jpg,558,292,white_bread,102,3,305,204
9UV04YQ.jpg,558,313,spaghetti,94,40,523,166
9UW957U.jpg,558,313,egg,285,184,366,239
9UW957U.jpg,558,313,egg,179,14,254,69
9UW957U.jpg,558,313,milk,27,147,283,289
9VS45K.jpg,558,418,tomato,74,176,211,308
9VS45K.jpg,558,418,tomato,326,188,462,318
9VWILR.jpg,558,373,onion,186,164,320,307
9VWILR.jpg,558,373,onion,293,241,458,373
9VWILR.jpg,558,373,onion,57,98,203,227
9WAQ8Q.jpg,558,313,white_bread,118,117,272,233
9WAQ8Q.jpg,558,313,white_bread,295,1,480,79
9WNOKP.jpg,558,372,chicken_fillet,162,77,357,195
9XP44Y.jpg,558,418,carrot,256,64,378,397
9XP44Y.jpg,558,418,carrot,150,59,266,345
9XP44Y.jpg,558,418,carrot,53,112,199,381
9XTXMI.jpg,558,254,avocado,180,1,320,53
9YCS1E.jpg,558,558,white_bread,169,143,508,406
9YX3HJ.jpg,558,313,rice,12,7,465,313
9YZADB.jpg,558,313,lemon,187,13,317,147
9YZADB.jpg,558,313,lemon,162,140,263,252
9Z1SS2.jpg,558,278,tomato,253,45,330,127
9Z1SS2.jpg,558,278,tomato,356,86,441,163
9Z1SS2.jpg,558,278,tomato,356,162,445,248
9Z1SS2.jpg,558,278,tomato,184,174,263,266
9Z1SS2.jpg,558,278,tomato,268,187,351,274
9Z1SS2.jpg,558,278,tomato,57,171,138,254
9Z1SS2.jpg,558,278,tomato,118,29,196,114
9Z1SS2.jpg,558,278,tomato,456,169,533,253
A01ZLF.jpg,558,558,tomato,1,51,557,506
A06IDW.jpg,558,558,avocado,39,85,271,460
A0GG5W.jpg,558,558,banana,23,94,512,273
A0GG5W.jpg,558,558,banana,30,224,489,366
A155XH.jpg,558,279,egg,286,32,483,262
A1S2H0.jpg,558,313,tomato,133,13,212,92
A1S2H0.jpg,558,313,tomato,314,43,403,129
A1S2H0.jpg,558,313,tomato,162,161,262,256
A21BKN.jpg,558,372,cabbage,99,109,292,294
A21BKN.jpg,558,372,cabbage,287,101,433,267
A21BKN.jpg,558,372,cabbage,435,83,558,271
A21BKN.jpg,558,372,cabbage,208,253,376,372
A21BKN.jpg,558,372,cabbage,372,258,525,372
A2386G9.jpg,558,992,milk,133,79,396,707
A30I6UY.jpg,558,313,spaghetti,19,117,473,222
A374LT.jpg,558,662,rice,160,300,356,534
A3D2RW.jpg,558,313,carrot,369,173,415,313
A3D2RW.jpg,558,313,carrot,281,213,316,313
A3D2RW.jpg,558,313,banana,95,185,189,313
A3D2RW.jpg,558,313,champignon,195,167,227,210
A3D2RW.jpg,558,313,egg,217,192,266,240
A3D2RW.jpg,558,313,potato,200,259,250,313
A3D2RW.jpg,558,313,pepper,68,128,148,209
A3D2RW.jpg,558,313,champignon,147,122,189,170
A3D2RW.jpg,558,313,cheese,190,88,271,134
A3D2RW.jpg,558,313,chicken_fillet,290,59,342,141
A3D2RW.jpg,558,313,chicken_fillet,389,110,435,186
A3D2RW.jpg,558,313,egg,359,76,402,113
A3D2RW.jpg,558,313,cucumber,362,55,442,79
A3D2RW.jpg,558,313,cucumber,42,67,123,92
A3D2RW.jpg,558,313,cucumber,41,52,123,71
A3D2RW.jpg,558,313,cucumber,311,147,345,223
A3D2RW.jpg,558,313,tomato,206,64,247,88
A3D2RW.jpg,558,313,tomato,150,29,186,65
A3D2RW.jpg,558,313,tomato,203,17,239,46
A3D2RW.jpg,558,313,egg,247,46,278,77
A3D2RW.jpg,558,313,pepper,313,5,357,61
A3D2RW.jpg,558,313,white_bread,229,128,282,194
A3D2RW.jpg,558,313,potato,115,88,157,124
A3D2RW.jpg,558,313,potato,69,89,112,132
A3D2RW.jpg,558,313,champignon,245,19,275,48
A4RNTU.jpg,558,313,banana,100,65,442,209
A5BGWF.jpg,558,418,banana,100,209,498,342
A5BGWF.jpg,558,418,egg,345,81,435,156
A5BGWF.jpg,558,418,egg,165,70,239,169
A5Q17P.jpg,558,313,white_bread,100,97,423,313
A5YL64U.jpg,558,992,milk,133,86,397,712
A61WBC.jpg,558,558,pepper,120,81,433,520
A659O6.jpg,558,413,white_bread,6,81,326,341
A6LIFJ.jpg,558,313,potato,305,117,393,192
A6LIFJ.jpg,558,313,potato,127,1,221,59
A6LIFJ.jpg,558,313,potato,74,194,177,285
A7C4Z2.jpg,558,254,tomato,211,62,365,200
A7C4Z2.jpg,558,254,tomato,80,66,218,203
A7FCE4.jpg,558,418,eggplant,6,41,545,388
A89ZGW0.jpg,558,313,cheese,146,137,349,230
A89ZGW0.jpg,558,313,spaghetti,54,31,459,137
A91VABX.jpg,558,313,milk,176,82,393,190
A9AEFD.jpg,558,313,egg,160,19,383,307
AB9HO0.jpg,558,720,tomato,33,325,158,461
AB9HO0.jpg,558,720,tomato,127,217,255,334
AB9HO0.jpg,558,720,tomato,194,398,283,479
AB9HO0.jpg,558,720,tomato,53,540,145,629
AB9HO0.jpg,558,720,tomato,152,570,250,668
AB9HO0.jpg,558,720,tomato,214,492,311,579
AB9HO0.jpg,558,720,tomato,338,301,406,387
ABJDPN.jpg,558,977,milk,87,63,468,927
ACBJQK.jpg,558,371,tomato,32,118,284,343
ACBJQK.jpg,558,371,tomato,286,94,500,317
ACP5PN.jpg,558,334,onion,41,114,211,248
ACP5PN.jpg,558,334,onion,209,55,345,208
ADF36Q.jpg,558,460,cheese,192,351,362,447
ADIQDH.jpg,558,558,tomato,26,158,227,355
AE0ML3.jpg,558,313,potato,187,149,280,210
AE0ML3.jpg,558,313,potato,245,95,323,161
AE0ML3.jpg,558,313,potato,317,156,390,232
AE0ML3.jpg,558,313,egg,227,250,309,313
AE0ML3.jpg,558,313,tomato,439,225,517,300
AE0ML3.jpg,558,313,white_bread,335,41,436,150
AE0ML3.jpg,558,313,chicken_fillet,1,225,162,313
AE0ML3.jpg,558,313,pepper,5,74,90,197
AE0ML3.jpg,558,313,champignon,62,9,132,83
AE0ML3.jpg,558,313,champignon,147,41,214,98
AG6RNV.jpg,558,418,carrot,42,73,277,414
AHGIMA.jpg,558,313,carrot,227,22,306,255
AHGIMA.jpg,558,313,carrot,162,80,235,261
AHGIMA.jpg,558,313,cucumber,2,122,56,234
AHGIMA.jpg,558,313,cucumber,2,95,30,159
AHGIMA.jpg,558,313,champignon,1,17,24,70
AHJLELY.jpg,558,744,carrot,228,211,319,525
AHORB5.jpg,558,874,spaghetti,17,16,558,848
AHZ74X.jpg,558,372,tomato,112,47,444,340
AJ5N5N.jpg,558,313,egg,148,194,344,313
AJ9M2O.jpg,558,372,carrot,135,82,226,334
AJ9M2O.jpg,558,372,carrot,208,64,254,265
AJ9M2O.jpg,558,372,carrot,278,100,327,237
AJ9M2O.jpg,558,372,carrot,332,86,387,349
AJ9M2O.jpg,558,372,carrot,427,118,506,310
AJI0ZG.jpg,558,418,white_bread,1,1,162,350
AK9M2F.jpg,558,313,champignon,126,59,330,252
ALGNPH.jpg,558,558,rice,132,90,529,487
ALP510.jpg,558,375,milk,232,65,354,375
ALP510.jpg,558,375,milk,359,69,469,375
AMHDM2V.jpg,558,744,milk,109,164,201,328
AMHDM2V.jpg,558,744,onion,166,277,337,447
AMHDM2V.jpg,558,744,spaghetti,291,468,419,613
AMWZ38.jpg,558,702,rice,42,139,542,702
ANBDH3B.jpg,558,313,egg,371,63,434,151
ANBDH3B.jpg,558,313,egg,365,153,422,215
ANBDH3B.jpg,558,313,carrot,123,246,376,292
ANBDH3B.jpg,558,313,onion,84,67,167,146
ANBDH3B.jpg,558,313,rice,225,120,332,204
ANX3GY.jpg,558,362,chicken_fillet,139,65,460,192
ANX3GY.jpg,558,362,chicken_fillet,74,151,526,316
AONRXR.jpg,558,313,white_bread,121,56,393,225
AQGGK6.jpg,558,313,tomato,78,80,272,256
AQGGK6.jpg,558,313,tomato,336,159,522,313
